time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
5.0399999999999805,10.964187610650438,12.043262959865068,155.7198245969951,1.3626709769816596,0.44226190484006445,0.0,-1.0793135425128562,12.241955276247479,60.07920751597265,0.37224766672451376,0.5061569901961456,0.0,899.7302913136775,900.2208707769046,899.9578930740803,899.4738658560789,30,-171.00612924966447
5.0399999999999805,-14.328893680272786,34.587386231163805,134.43693370041726,0.907193556619224,0.08407802292577493,0.0,-7.998004043871228,17.141984726722008,23.197932818682798,0.36345183643192125,-0.34495940856854856,0.0,900.1025956851634,899.6420737013358,899.6149351362092,900.4316241349255,31,-171.11103780111594
5.0399999999999805,16.629007727788093,6.066442651401907,140.51853945954593,0.42521996568182807,5.642744326440919,0.0,10.549257149093462,4.403597259942395,28.75020906754966,0.23709586200834604,0.06868829318335128,0.0,899.6175592019196,899.962523489608,899.7323518828655,899.6870895745408,32,-171.05358481558252
5.0399999999999805,-7.601785869308292,-17.70922562317234,136.52285431347883,5.596992990683413,6.282360992803103,0.0,-3.4594366581066867,-13.000514379611866,25.788743538775844,-0.27928570830900057,-0.1391231535269361,0.0,900.2938417879672,899.4548622166187,900.3287742001249,899.8952163209027,33,-171.04196058068422
5.0399999999999805,-26.567945243024102,-9.716102563837293,135.07696235578388,0.38021933362859883,1.006565603225547,0.0,-19.665583805997652,-3.0242001619737042,23.846933067118442,0.3688691018402835,0.42253491901185064,0.0,899.48784606621,899.7607915716134,899.8491013264724,899.6588350544007,34,-171.02220990003542
5.0399999999999805,-33.42962723095531,1.1644368903093882,132.52286979345487,0.4976436199355865,0.8051636878112527,0.0,-19.811754400701478,1.2394896228146528,22.296097267336695,0.5924600827340724,0.1693110859947068,0.0,899.7450232329468,899.9857805654347,899.6303346456621,900.1518623717873,35,-171.01647846684304
5.0399999999999805,49.26147698638493,-58.05693518496775,136.52643313954934,5.000962219945592,4.701203579342781,0.0,27.74298404079274,-59.08100292388518,27.648333041009398,-0.22814431067955485,-0.2127707957971606,0.0,899.7667679287526,899.9673175546698,899.8838837150456,899.7789788830863,36,-171.1854570816016
5.0399999999999805,-24.220617293195676,28.728175681819376,168.06928585385597,1.1301948830791568,0.27575905664598377,0.0,-10.420368454050685,-0.17174868395872045,67.40167500335733,-0.05840315260917697,-0.07315103674405421,0.0,899.9406728515149,899.6747453878463,900.78204230549,900.3429999149773,37,-171.2466066333309
5.0399999999999805,1.4543266035826063,-6.371139466120892,139.04299061762958,0.1258850440596575,5.773935266775393,0.0,3.092708640471775,-2.3222145472251636,30.151236768260926,0.2789249442757222,-0.13677581384171061,0.0,899.3129172945536,900.2685944455735,900.0451076276136,900.3420624351539,38,-171.00139737833734
5.0399999999999805,-32.36607407182799,9.959541939736201,134.76906851346558,0.277184794019802,0.18710097591396124,0.0,-14.244579386583585,6.871111144761328,25.28782398139346,-0.1749436730492136,-0.025410619908990198,0.0,900.6225388991365,899.9122152250706,900.3354475622389,899.0610032844085,39,-170.98952422973662
5.0399999999999805,-10.57997296343398,18.56389716079347,137.10350338091655,0.30608527277753694,6.046905072815704,0.0,-3.8531392858054843,10.631431675038272,27.31114155607969,-0.11229937798720067,-0.3198736893618491,0.0,899.9098409504755,900.2343220015485,899.7426298754084,900.274606495133,40,-171.03728732313348
5.0399999999999805,-11.082183625853144,5.444602091704325,137.8353689332577,5.9705135606309145,0.7342306458558934,0.0,-11.66353369114816,0.552990237754758,27.243004719684517,-0.4807529381272213,0.5505661090687402,0.0,899.4814611190026,900.3200856618553,900.5922750989004,900.0542315533924,41,-170.98789945873568
5.0399999999999805,-29.154632482955268,-14.544461001357629,132.5212339672468,6.005213457357952,1.0326558118827887,0.0,-20.539592563626467,-6.59533635845368,20.51198744948856,-0.11757099547840591,0.4467985853492479,0.0,899.6863394632863,899.9899994117836,900.3695025939448,899.6195920188524,42,-170.99894142919334
5.0399999999999805,-5.975067454152942,-29.963675969253426,136.11902931977374,5.245138680787477,5.736373835283484,0.0,0.04284044113066148,-23.018767309058504,24.45629176101327,-0.4865993549547805,-0.23894217622552108,0.0,899.7473736673273,899.7415972885696,900.6443194526894,899.3913147973586,43,-171.00274246980507
5.0399999999999805,-26.002814475047145,-20.46930432678226,132.69418888523762,5.469833319875047,1.3616442054626905,0.0,-23.90440054864136,-10.55331822831034,18.487114554264505,-0.1307762989736281,0.49624855929930306,0.0,900.2019227412302,899.4033073039426,899.5428396342317,900.1796852469936,44,-170.9531700036219
5.0399999999999805,-23.359722445636233,-13.549385075791498,134.9153088157203,6.226202288909191,1.4050508358528822,0.0,-22.720559257242567,-5.1442611100618665,21.157900358901543,0.07711617586770474,0.8470186515722472,0.0,899.1395877994986,899.7102785123344,899.617399673469,899.5432648402543,45,-171.018222653161
5.0399999999999805,14.886815443702908,18.12837759458957,186.92438913301308,1.1804883124384373,5.562327428996369,0.0,9.88876555774808,-15.773232575061165,116.73406408113216,-0.0195010730579546,-0.2364322283812527,0.0,899.8097587719316,899.9885521819738,900.2742565916703,899.4845010943983,46,-171.1670534000645
5.0399999999999805,-33.64759190609459,-38.45499635143974,128.96172493403435,0.5364001209001952,1.8106865847258025,0.0,-29.866801159745034,-22.576208666115495,17.868350445149037,0.636716516156687,0.9384713267849177,0.0,899.4487196810093,900.1457257507842,899.4311110584638,900.3139151271101,47,-171.07492064031428
5.0399999999999805,-44.048706703620674,15.202889962862665,153.83188641843424,1.5932985514255646,1.3073490462006525,0.0,-29.563268052879987,3.2126941728040816,55.533898044192505,0.5105643836321356,0.1088528369474346,0.0,900.1639298202001,899.5032760556288,899.8646183788351,900.5470969224906,48,-171.19287322477376
5.0399999999999805,-47.83393192925866,-15.508524660502694,123.6082784921252,5.296920390071913,1.6154400401095304,0.0,-29.795978383354807,-6.957884652758878,10.359996235927298,-0.42090199381097965,0.5560428394995887,0.0,899.7956687998708,900.3686557906775,900.7823552613612,899.4760031415552,49,-171.05359164789922
5.0399999999999805,-30.615201442211198,16.052783701956162,134.49832525761138,0.679735444466739,1.0758556778949897,0.0,-22.501094572879573,6.9729224152242075,20.541590179452516,0.11086727290580126,0.06476102377508541,0.0,900.6918166668684,900.0447585467981,899.8294664248469,900.18908429007,50,-171.0755342832887
5.0399999999999805,-42.2223739194591,3.883888783723757,128.58899275116633,0.4253854822710963,1.2865339282767598,0.0,-26.84363451326871,2.0039525743785296,15.144550281315404,0.2678341498948571,0.07813336989764541,0.0,900.6486684052136,899.5176268563349,899.8197404990563,899.9048584584554,51,-171.0742299338551
5.0399999999999805,21.337946284029687,17.6374296715702,142.89761453953878,1.2345585557530585,5.718461553984866,0.0,14.791586842290407,11.20506662856357,35.957601878958435,0.4058163000130699,0.06612042695802255,0.0,899.7188736999532,900.6390334974853,900.1373689552261,899.681285740075,52,-171.04899847274154
5.0399999999999805,-56.01804471313044,-5.460965839431246,122.10921040941331,5.532614997931015,0.672928032331062,0.0,-27.019760679062482,-6.165199980039747,15.063834917977871,-0.3030666811137871,-0.14225466407765436,0.0,900.3680803573695,899.6774029546347,899.6819490898267,899.8944202805317,53,-171.12012664716917
5.0399999999999805,-77.69336510669878,-6.665875596456069,91.55812270705057,5.547353112437964,2.5359601891849426,0.0,-33.524116017347055,5.097704229760692,-13.163455691281328,-0.19707562721924954,0.4234484947968608,0.0,899.5739182508981,899.7373741175456,900.295165243276,900.1563103161636,54,-171.18343857666108
5.0399999999999805,9.141615563979771,1.094936244725282,138.26761229399156,6.1442583196805955,6.154724271771029,0.0,5.365316927910581,-1.7406143448452012,27.789441144977303,-0.08732909537283073,-0.02168895274781746,0.0,899.84509896927,899.9111094104435,900.4735356279655,899.5026421554566,55,-170.9873662968359
5.0399999999999805,-36.60459908284961,-4.365622222761743,130.91239113711353,5.935288336708723,1.373216924090344,0.0,-25.829055548093862,-4.5099290664407965,16.825182774490447,0.15495218455098342,0.46864037943720227,0.0,900.0447077849243,899.9488231353671,899.7168347934903,900.1708277681212,56,-171.04567340179017
5.0399999999999805,-36.58189974825315,7.271664492876024,136.18627235630547,1.0582461644069792,1.6212629642838223,0.0,-28.748263151748116,-0.5592172892863291,24.093078797154064,0.4002374736117925,0.6566055656587315,0.0,899.4547426608694,900.016350352402,899.826090579583,900.2132905549089,57,-170.99452238942584
5.0399999999999805,-35.41168575653207,8.646141024431385,131.5145689686514,6.217319834909022,1.1991957081379416,0.0,-22.789185657420383,3.6928016919726643,19.672985726722082,-0.3417133070746108,0.5467625560067682,0.0,899.8032933561462,900.502289333127,900.1725834829954,899.4637031490631,58,-171.0229388576587
5.0399999999999805,-17.89212800944922,25.443526125285096,151.57180799422292,1.6397018447163285,0.3745978535267227,0.0,-13.474185363189463,20.906310702478383,52.880912562316595,0.7957113942928721,0.06325418075319247,0.0,899.4594702958898,899.9123083088433,899.640397830006,900.185462381397,59,-171.0924595726346
5.0399999999999805,2.101854383816178,2.2575876872144667,105.50924035534226,6.160321040262966,3.3799160176093075,0.0,-0.8158853619656558,0.6781182586376572,2.6473018097499468,-0.34614218234020466,28.829291055602397,0.0,0.34271283671374686,899.7944643101255,899.9770383695695,899.5244469509173,60,-171.04390786975478
1.740000000000001,-1.8999877693091367,-0.01266954350663663,0.0,6.191027008759814,2.696783172385228,0.0,-1.997781518093118,0.09628911807281948,-13.817994465445643,-3.803997648196568,28.835998468248846,0.0,-0.4722373901104261,900.0873384683648,899.7706184335475,876.5145369827002,61,-62.413819909727536
1.560000000000001,-1.7231974889118433,0.689004698906987,0.0,4.070992909021349,3.761891746848111,0.0,-1.9260697152506634,1.3099502956958844,-17.484314200415156,-25.62898610683022,28.855479407887344,0.0,1.2662894291547364,900.5996429916495,899.9475119692061,349.51617825109344,62,-56.24687417322796
1.680000000000001,-2.1661448012953515,1.170975091390499,0.0,0.8117192394895367,0.9580533307931534,0.0,-0.8233692770604361,2.3241995486435827,-14.840888038533604,-23.56272252844517,28.82128748893431,0.0,-0.531014655586949,899.3739201173826,900.2067499858737,359.53792958991875,63,-60.20008965941923
1.740000000000001,-2.1976591629584394,-0.7396750966777268,0.0,4.981144846990226,2.656267094779647,0.0,-2.141392661432823,-0.2742783061314897,-13.432087946411498,-27.413875109757743,28.85260327203555,0.0,0.17901217732217573,900.6939427395855,899.7490469427643,283.67275876402897,64,-62.77141019016452
1.740000000000001,-1.9085120206460564,-0.037743347883939654,0.0,1.3853090320986432,2.628817889071289,0.0,-1.9074827542679698,-0.13314539913800172,-12.826462315294435,-23.53689123115147,28.820142170963766,0.0,-0.12109740586188429,899.4863672457782,899.4747354911846,471.78264781180576,65,-62.3522446429169
1.680000000000001,-1.8420519105084823,-0.08133758793232651,0.0,2.8717900560368843,0.9025444672888661,0.0,-0.3964168279647427,-0.5129302827920738,-15.643003463225392,-26.586112005042022,28.851190426010405,0.0,0.5151266082131425,900.5336973570478,899.6345279545288,25.223222269690673,66,-59.88694151390467
1.740000000000001,-1.8274636915368359,0.4729068044310181,0.0,4.935799567716501,2.6013211292209935,0.0,-1.7009061622598156,-2.2206724130981828,-12.661098520615875,-27.531519369929185,28.84932927279235,0.0,-0.04282567451222534,900.6106886846677,900.2710683071507,85.30043435356309,67,-62.95801016041075
1.8600000000000012,-1.6804789563537534,-3.8389554529834693,0.0,4.233713618176186,6.070626260053746,0.0,-0.2808106597188864,-5.937806057928715,-14.85547345067911,-28.818062225200254,28.718269813160642,0.0,0.8859308942200366,899.1591871309353,900.1058948907668,0.5554813939387426,68,-66.79820932307021
1.740000000000001,-1.880122866979113,0.2784745199728954,0.0,1.808187929646662,2.6391272097061353,0.0,-1.8263496506277372,1.2314011683710415,-15.210839095136018,-27.653659828843246,28.819628335620557,0.0,0.2917253174256693,899.3742317979115,899.7078429402752,6.994028347146655,69,-62.526156326031106
1.740000000000001,-2.1318715842346703,-2.119994268564202,0.0,2.554073690590714,2.6517978338252046,0.0,-2.166518420830993,-5.029963062248292,-13.473071052177461,-28.78759549497683,28.823512608452077,0.0,0.1491739945935253,899.5558627194508,900.3305399362556,0.616566421127507,70,-62.28977471636007
1.740000000000001,-2.105584554021949,-0.5321989380094861,0.0,1.6479393739648298,2.6848641407541933,0.0,-2.092336764099838,-1.0122054221913315,-15.12963957754141,-28.609181149030665,28.827897187284197,0.0,0.26364776650663346,899.6948635463815,899.892070506547,5.7796862558556805,71,-62.585377998845786
1.620000000000001,-1.9414609070978295,0.6889015040764449,0.0,0.48452081028499894,5.4501016830838065,0.0,-1.049223025385274,1.7343293548853744,-15.303839277082991,-27.45400759789048,28.8169701920376,0.0,-0.373490321678984,899.3044763723641,899.9476496324429,15.616828257657556,72,-57.71456127914439
1.740000000000001,-1.9102075403565646,-0.5030877269109383,0.0,2.822601314335378,2.6986237199928436,0.0,-1.710625337526571,-1.6266879820480622,-11.781794771733876,-23.79502251080591,28.85262574041271,0.0,0.6684793800845047,900.6932485971606,899.727652113122,331.3802598841538,73,-62.40593865162104
1.740000000000001,-1.8811511618819614,0.4921367839761428,0.0,2.2266800079113374,2.621332591576188,0.0,-1.6686385890677633,2.1432481488907884,-14.556884078726869,-24.954548923921774,28.831118658609427,0.0,-0.4343574768401265,899.9800210866325,899.8262017213509,109.43226141974016,74,-62.455381850361476
1.680000000000001,-1.85520371768962,0.5255821295980216,0.0,0.7141237569039758,0.9213629061121456,0.0,-0.5003568130672189,2.6708350357433708,-14.79247988006312,-27.966814130248608,28.801064001052257,0.0,0.13186457759392337,898.7437397908095,900.6713186695173,0.6498202468562179,75,-59.97926457715428
1.680000000000001,-1.9516865364751526,-0.44162997007926014,0.0,5.952581885801203,0.8679274424838299,0.0,-0.7060877665868598,-1.6489841704721866,-16.467325890264675,-27.588937174931285,28.832390361825322,0.0,0.4170499713521034,899.9363433191045,899.8322372448852,0.3284510164325517,76,-60.09468443431158
1.740000000000001,-2.0772615783229864,1.540368161512012,0.0,4.1771805632086565,2.712264133206576,0.0,-2.0752021119058193,4.82050723531071,-14.248186627771652,-28.19224536526411,28.83546274215281,0.0,0.19026882296367198,899.9069817826789,899.9773164927552,4.808512826380201,77,-62.658214860349666
1.740000000000001,-1.9065406363171558,0.5307801625210996,0.0,4.715068164764791,2.672293847543994,0.0,-1.762848340078914,2.989139208493823,-13.468190072292497,-25.47582429864268,28.82541128541374,0.0,-0.1315822589714431,899.4906899501069,899.8451415158592,85.62173196569468,78,-62.37109352304468
1.680000000000001,-1.861172741848898,0.012641010966519607,0.0,5.789441586429742,0.8946541482477848,0.0,-0.581245111696313,-0.17928990949386367,-16.053105422699993,-25.875260763584006,28.820409495900122,0.0,0.19126959279974876,899.4633400790228,900.1104545412882,0.3906021889172944,79,-59.783514938613735
1.740000000000001,-1.9880640329009986,1.1166821394002746,0.0,1.10900291443562,2.6618960257514033,0.0,-2.0037972060820657,3.593790702752661,-14.147145535248743,-27.890768640283056,28.85000240109241,0.0,0.32161232674063445,900.3886869871676,900.0115406602762,3.3452000145271485,80,-62.32394030982915
1.740000000000001,-1.8091679941218122,0.6448209536711917,0.0,3.9198838956212683,2.6404650912032857,0.0,-1.1710009699552864,3.1533314514932824,-15.21225755898211,-24.587021191104057,28.820389173207897,0.0,-0.3094338313395386,899.4949505528432,900.2216970711438,117.48988132571314,81,-62.53451128921391
1.740000000000001,-1.9012605901623734,0.05099293915396499,0.0,4.26617474322018,2.6578767795190696,0.0,-1.4574618442796594,0.8131835955562104,-14.10611841526484,-13.384751242883524,28.849256910176234,0.0,0.3797878431180888,900.5025994546753,900.2368116722909,208.05849613471295,82,-62.46257345426863
1.740000000000001,-1.9471340155900227,-0.3328595685185026,0.0,3.851952996900744,2.7133043932161502,0.0,-1.8051590537994957,-1.319258843361646,-12.782388673101185,-16.82048291231807,28.85734849068764,0.0,0.4706448790374144,900.795956980898,899.497584113192,633.779144157736,83,-62.37522162100552
1.740000000000001,-1.9063251194154065,0.029235867071752554,0.0,4.2182441541541245,2.6670333016908963,0.0,-1.4486553802314526,0.5223288374671524,-13.996067929716268,-12.457034480400246,28.819340205050647,0.0,0.3000161697564764,899.4612307539365,900.1422665341634,213.56114101737882,84,-62.46072094781328
1.740000000000001,-1.8509730315818227,-0.00013231858457799384,0.0,2.9803779141365716,2.6091332078843728,0.0,-1.6192689336940667,-0.1460617588274225,-15.28205467811974,-15.012037900193405,28.831078866387227,0.0,-0.4282612122725246,899.8025905177335,900.0588776306342,469.80386280866844,85,-62.45932626198641
1.740000000000001,-1.8855012296558873,0.04943383557893877,0.0,4.701284027161332,2.634532748286354,0.0,-1.8357721377441485,1.2597803085090253,-15.079676666465888,-8.266584526977217,28.835312127589948,0.0,0.3218432772561778,900.0727938184268,900.2238976891083,716.9785378566698,86,-62.45769647274565
1.740000000000001,-1.9067704480715078,-0.017930751976091983,0.0,6.081016041991878,2.651436988332769,0.0,-1.9888142404272728,-0.1702699963110832,-13.838704792177317,-0.34420435680476447,28.83757021464645,0.0,0.5548921512191921,900.0394865210654,899.8165227460602,897.104577336292,87,-62.452330499749436
1.740000000000001,-1.8451261249884023,0.0009750401948195371,0.0,0.05766933607942448,2.607815573748411,0.0,-1.9009246274716318,0.02637131288766203,-13.7770294914265,-0.5178766399293613,28.82590109283779,0.0,0.6342722816670285,899.7456006869808,899.4474725986411,883.7700897965966,88,-62.40641445345515
1.740000000000001,-1.8683096950891276,-0.0015400737823760445,0.0,6.268555874685925,2.674009560650262,0.0,-1.981207097811545,-0.0092138469508517,-13.82346702390489,-0.05485888012061792,28.864862982690713,0.0,-0.6003165957578677,900.9146542729911,900.2122293971538,899.053460344936,89,-62.410679118267424
1.740000000000001,-1.8806346821258237,-0.026135256831081095,0.0,6.037657744433931,2.6489576722571364,0.0,-1.9746323721629593,-0.22812395202550978,-13.82768983283074,-0.25264791168312667,28.838862566032482,0.0,0.45087719404490006,899.9379775911748,900.1091179093029,899.9352113198286,90,-62.43188593462071
1.740000000000001,-1.8723040957686135,0.00049538968632313,0.0,0.0649635591518054,2.5748800553378164,0.0,-1.887904486578226,0.013598319410374173,-13.762420624930957,-0.37651251015984677,28.83331673212762,0.0,0.4494319167477919,899.9357988692219,899.3551870512784,879.5594297934902,91,-62.43646274005197
1.740000000000001,-1.944778064502792,0.002592992027553211,0.0,0.33332591862034366,2.6824334250671367,0.0,-1.9714941752661028,-0.004585250801089347,-13.85719316643714,-1.3155147975176797,28.820206576060905,0.0,0.38160311312403794,899.414890175234,900.1594986677208,849.006154432727,92,-62.487024999068986
1.740000000000001,-1.918656410174361,0.002462397844864778,0.0,0.22055972351267172,2.633514004852511,0.0,-1.9552240851784415,0.07491238362875179,-13.817377039158192,-0.333940646955733,28.83620477568879,0.0,0.5376942187071174,900.0286262432636,899.8831214964046,875.9646046852574,93,-62.474217830821395
1.740000000000001,-1.7739082826466672,0.0037306244581510376,0.0,0.21836759407092643,2.6046481476070227,0.0,-1.8407660807055297,0.06194055498888021,-13.74691222469371,-0.6497703247094604,28.85293387571785,0.0,0.14171937316081307,900.6988126658482,900.5037862647494,870.214480747832,94,-62.354874502324556
